spring index[2088], 0.026688 0.062940 0.071332 0.070723 0.059810 0.059810
spring index[2089], 0.059702 0.071545 0.046565 0.103452 0.107206 0.079637
spring index[2090], 0.026688 0.071112 0.061769 0.062797 0.062797 0.062797
spring index[2091], 0.113188 0.095251 0.103528 0.124035 0.070228 0.070228
spring index[2092], 0.092137 0.078103 0.089059 0.065997 0.065997 0.065997
spring index[2093], 0.026688 0.048125 0.056532 0.055768 0.055768 0.055768
spring index[2094], 0.091806 0.066090 0.066090 0.074711 0.078174 0.092533
spring index[2095], 0.044892 0.067739 0.048242 0.061617 0.073226 0.076182
spring index[2096], 0.061888 0.048785 0.056824 0.041832 0.073624 0.072424
spring index[2097], 0.050469 0.100696 0.101529 0.098865 0.072016 0.060967
spring index[2098], 0.067623 0.063227 0.082189 0.071610 0.075201 0.075619
spring index[2099], 0.047605 0.055901 0.061157 0.083733 0.082531 0.070248
spring index[2100], 0.048894 0.079881 0.094498 0.072870 0.096238 0.072870
spring index[2101], 0.105507 0.079943 0.086661 0.116156 0.091043 0.128634
spring index[2102], 0.062894 0.074443 0.051533 0.103769 0.103769 0.103769
spring index[2103], 0.103491 0.094507 0.066051 0.113313 0.083393 0.091067
spring index[2104], 0.050708 0.081519 0.108930 0.069938 0.074585 0.095020
spring index[2105], 0.047605 0.101001 0.082531 0.088738 0.072220 0.096587
spring index[2106], 0.026688 0.084048 0.079699 0.067834 0.072896 0.046047
spring index[2107], 0.046252 0.050255 0.056765 0.066092 0.082079 0.089904
spring index[2108], 0.042872 0.100180 0.108110 0.085460 0.065568 0.065568
spring index[2109], 0.060701 0.046975 0.046975 0.072148 0.071053 0.068468
spring index[2110], 0.042707 0.074113 0.078483 0.067247 0.087415 0.065579
spring index[2111], 0.038892 0.074288 0.076887 0.066446 0.080295 0.059586
spring index[2112], 0.093385 0.064758 0.092357 0.062421 0.062421 0.094644
spring index[2113], 0.052302 0.103550 0.106046 0.102711 0.093054 0.064990
spring index[2114], 0.064065 0.079275 0.063784 0.074633 0.086019 0.080317
spring index[2115], 0.042930 0.092955 0.089621 0.063556 0.087970 0.063556
spring index[2116], 0.073834 0.054535 0.060715 0.066306 0.068700 0.079529
spring index[2117], 0.103180 0.072204 0.072204 0.068540 0.092420 0.097993
spring index[2118], 0.044879 0.079180 0.070474 0.049201 0.053105 0.087401
spring index[2119], 0.026688 0.076234 0.060620 0.066905 0.055242 0.070315
spring index[2120], 0.103195 0.095190 0.071525 0.107501 0.098328 0.057825
spring index[2121], 0.043678 0.101528 0.099705 0.069907 0.099699 0.075376
spring index[2122], 0.054213 0.099608 0.113299 0.101483 0.095092 0.088230
spring index[2123], 0.087423 0.061617 0.078804 0.068700 0.054515 0.063869
spring index[2124], 0.037743 0.028221 0.036600 0.069051 0.081588 0.069664
spring index[2125], 0.101201 0.071760 0.080028 0.090491 0.066090 0.108017
spring index[2126], 0.079275 0.080317 0.086019 0.085033 0.090870 0.066594
spring index[2127], 0.055179 0.056809 0.074077 0.108825 0.121761 0.106000
spring index[2128], 0.080390 0.090510 0.090927 0.066463 0.090101 0.066463
spring index[2129], 0.108170 0.071290 0.100368 0.075806 0.074299 0.074299
spring index[2130], 0.094219 0.076761 0.068332 0.095397 0.106000 0.114420
spring index[2131], 0.096782 0.074824 0.044007 0.083451 0.049857 0.082376
spring index[2132], 0.092604 0.099461 0.077640 0.102947 0.062893 0.062893
spring index[2133], 0.064988 0.081200 0.068048 0.066306 0.072336 0.054515
spring index[2134], 0.063410 0.078599 0.045444 0.085999 0.092571 0.080182
spring index[2135], 0.025045 0.060357 0.050289 0.046762 0.052687 0.068778
spring index[2136], 0.046347 0.066470 0.042988 0.077920 0.077852 0.080182
spring index[2137], 0.061242 0.082874 0.092660 0.107043 0.077104 0.086966
spring index[2138], 0.025045 0.063279 0.063103 0.045164 0.058636 0.079961
spring index[2139], 0.068233 0.047049 0.075307 0.087732 0.097394 0.116532
spring index[2140], 0.042872 0.073868 0.093327 0.085184 0.109976 0.116163
spring index[2141], 0.081865 0.092060 0.084606 0.040522 0.069165 0.077903
spring index[2142], 0.062905 0.084908 0.053796 0.050306 0.077865 0.044368
spring index[2143], 0.092137 0.065923 0.065923 0.061251 0.090619 0.086955
spring index[2144], 0.101088 0.095374 0.069186 0.060778 0.084020 0.082363
spring index[2145], 0.075080 0.110371 0.114784 0.086679 0.109913 0.085682
spring index[2146], 0.047264 0.066305 0.068629 0.100932 0.086758 0.091752
spring index[2147], 0.049201 0.102077 0.081505 0.081073 0.095105 0.071525
spring index[2148], 0.123554 0.085293 0.105755 0.115400 0.060967 0.060967
spring index[2149], 0.039540 0.050828 0.052154 0.078127 0.089500 0.073186
spring index[2150], 0.025045 0.051118 0.062683 0.064124 0.051164 0.068955
spring index[2151], 0.026688 0.046108 0.053155 0.066988 0.066988 0.066988
spring index[2152], 0.080708 0.074653 0.074653 0.091486 0.077793 0.107660
spring index[2153], 0.060953 0.050975 0.047867 0.066985 0.088023 0.078805
spring index[2154], 0.089079 0.059215 0.088023 0.080394 0.065579 0.067766
spring index[2155], 0.097490 0.077587 0.086265 0.105131 0.056652 0.089682
spring index[2156], 0.044832 0.078623 0.103816 0.054024 0.067127 0.093392
spring index[2157], 0.056548 0.098004 0.098004 0.095621 0.082310 0.067729
spring index[2158], 0.029443 0.062011 0.048210 0.051476 0.045844 0.074216
spring index[2159], 0.035660 0.041351 0.056661 0.055647 0.061877 0.075624
spring index[2160], 0.026688 0.053395 0.046108 0.066069 0.054227 0.066936
spring index[2161], 0.048888 0.046643 0.062240 0.114953 0.117031 0.097086
spring index[2162], 0.025045 0.061607 0.063485 0.039305 0.050106 0.076210
spring index[2163], 0.065354 0.050889 0.050889 0.069602 0.069602 0.069878
spring index[2164], 0.092032 0.068778 0.046762 0.062172 0.100288 0.090549
spring index[2165], 0.024885 0.065694 0.053910 0.052156 0.052767 0.077335
spring index[2166], 0.069602 0.090508 0.076860 0.065683 0.071214 0.065683
spring index[2167], 0.052948 0.073378 0.077210 0.089499 0.072955 0.067978
spring index[2168], 0.062117 0.069396 0.088485 0.097291 0.069867 0.063565
spring index[2169], 0.046347 0.057496 0.086388 0.077852 0.077920 0.074804
spring index[2170], 0.088891 0.093985 0.080545 0.104241 0.064354 0.064354
spring index[2171], 0.026688 0.074113 0.083170 0.055280 0.055280 0.055280
spring index[2172], 0.110783 0.069145 0.126990 0.099341 0.126689 0.096627
spring index[2173], 0.025045 0.047819 0.057370 0.047916 0.049311 0.070340
spring index[2174], 0.090247 0.068552 0.069260 0.075883 0.062172 0.069930
spring index[2175], 0.069415 0.077913 0.088666 0.066515 0.089824 0.066515
spring index[2176], 0.069874 0.049968 0.053112 0.042987 0.078330 0.071113
spring index[2177], 0.026688 0.068343 0.068048 0.066472 0.054717 0.081005
spring index[2178], 0.082071 0.068965 0.066254 0.082738 0.086292 0.080818
spring index[2179], 0.109833 0.103488 0.055637 0.102452 0.103589 0.126736
spring index[2180], 0.110788 0.075984 0.069905 0.112582 0.088039 0.092110
spring index[2181], 0.044718 0.096054 0.096054 0.093214 0.099353 0.071993
spring index[2182], 0.026688 0.067212 0.068863 0.053587 0.053587 0.053587
spring index[2183], 0.064658 0.047767 0.056628 0.068420 0.079417 0.067934
spring index[2184], 0.064831 0.080834 0.046615 0.113288 0.103919 0.134343
spring index[2185], 0.047092 0.058626 0.053019 0.073394 0.066339 0.079984
spring index[2186], 0.025045 0.057900 0.046838 0.055458 0.053393 0.075035
spring index[2187], 0.068620 0.072575 0.062125 0.064543 0.064543 0.094940
spring index[2188], 0.028290 0.068294 0.061778 0.045100 0.051090 0.076531
spring index[2189], 0.055637 0.102452 0.126736 0.102276 0.095058 0.064684
spring index[2190], 0.082122 0.068157 0.068157 0.065916 0.077470 0.099071
spring index[2191], 0.087572 0.076210 0.039305 0.069258 0.069258 0.069264
spring index[2192], 0.024885 0.056246 0.050317 0.059388 0.044718 0.077977
spring index[2193], 0.029174 0.057165 0.051764 0.053719 0.050836 0.073398
spring index[2194], 0.050408 0.065259 0.082328 0.075808 0.056050 0.046569
spring index[2195], 0.046252 0.042524 0.050846 0.082079 0.066092 0.077237
spring index[2196], 0.089597 0.050226 0.086581 0.084232 0.059810 0.096945
spring index[2197], 0.076079 0.100636 0.109550 0.110477 0.123329 0.083277
spring index[2198], 0.059311 0.068332 0.051153 0.094774 0.095397 0.114420
spring index[2199], 0.079975 0.091639 0.101660 0.069764 0.069764 0.070182
spring index[2200], 0.111292 0.093321 0.089937 0.061546 0.105307 0.081176
spring index[2201], 0.102059 0.081938 0.071589 0.082122 0.087710 0.089198
spring index[2202], 0.062981 0.052543 0.045291 0.074958 0.042202 0.069248
spring index[2203], 0.082047 0.064758 0.092357 0.067852 0.073441 0.085387
spring index[2204], 0.083136 0.067128 0.065741 0.080483 0.065734 0.095722
spring index[2205], 0.029174 0.059690 0.061727 0.050945 0.048365 0.075439
spring index[2206], 0.026688 0.062081 0.053834 0.056281 0.056281 0.056281
spring index[2207], 0.026688 0.047016 0.054147 0.040023 0.040023 0.072199
spring index[2208], 0.063624 0.053687 0.053687 0.087118 0.084290 0.084290
spring index[2209], 0.087732 0.067289 0.067289 0.065274 0.089842 0.070760
spring index[2210], 0.074660 0.088921 0.096212 0.096365 0.085316 0.103288
spring index[2211], 0.083343 0.065349 0.090235 0.065502 0.065502 0.087238
spring index[2212], 0.041471 0.089454 0.089454 0.084461 0.078243 0.061617
spring index[2213], 0.095187 0.059189 0.064870 0.061303 0.105403 0.102367
spring index[2214], 0.067120 0.100368 0.071290 0.097389 0.075806 0.074299
spring index[2215], 0.070491 0.042279 0.042279 0.074309 0.070451 0.070338
spring index[2216], 0.055502 0.094552 0.082910 0.096719 0.067182 0.076039
spring index[2217], 0.024885 0.072718 0.072117 0.038545 0.041312 0.080718
spring index[2218], 0.094771 0.072028 0.043534 0.091631 0.090429 0.082897
spring index[2219], 0.065920 0.086618 0.068853 0.056652 0.092655 0.060613
spring index[2220], 0.068382 0.069957 0.086141 0.061617 0.068342 0.061617
spring index[2221], 0.038892 0.047450 0.065136 0.062269 0.066909 0.079703
spring index[2222], 0.024885 0.061816 0.050485 0.046765 0.052627 0.068957
spring index[2223], 0.041471 0.047641 0.056335 0.089454 0.089454 0.096014
spring index[2224], 0.056914 0.053948 0.052196 0.058759 0.083909 0.077267
spring index[2225], 0.101670 0.055229 0.091597 0.129565 0.097798 0.094046
spring index[2226], 0.024885 0.049439 0.059388 0.067931 0.060781 0.077627
spring index[2227], 0.025045 0.068435 0.071992 0.063569 0.050365 0.085494
spring index[2228], 0.056450 0.103980 0.103610 0.099337 0.103935 0.105553
spring index[2229], 0.080597 0.065349 0.065349 0.097347 0.072835 0.068389
spring index[2230], 0.061957 0.067255 0.099022 0.061607 0.069390 0.087572
spring index[2231], 0.043502 0.074789 0.087743 0.092007 0.067289 0.067289
spring index[2232], 0.068382 0.077332 0.068048 0.068342 0.061617 0.077724
spring index[2233], 0.050751 0.087281 0.085736 0.088625 0.085959 0.080969
spring index[2234], 0.087190 0.078639 0.042638 0.046304 0.071929 0.069816
spring index[2235], 0.044674 0.098355 0.079881 0.073309 0.092035 0.061283
spring index[2236], 0.076077 0.073520 0.080428 0.064561 0.100569 0.098998
spring index[2237], 0.087732 0.080597 0.080597 0.097347 0.068389 0.072835
spring index[2238], 0.064351 0.055211 0.073179 0.110533 0.116181 0.097490
spring index[2239], 0.112863 0.083101 0.073248 0.061164 0.094991 0.088992
spring index[2240], 0.092577 0.051226 0.084424 0.083181 0.083181 0.095557
spring index[2241], 0.068395 0.082258 0.082258 0.084851 0.066331 0.097718
spring index[2242], 0.067653 0.044993 0.057948 0.043534 0.080405 0.066193
spring index[2243], 0.026688 0.058553 0.052117 0.055837 0.061888 0.050183
spring index[2244], 0.055054 0.090775 0.086750 0.077852 0.096685 0.081383
spring index[2245], 0.065784 0.110581 0.079975 0.110221 0.095172 0.075754
spring index[2246], 0.035660 0.074074 0.061546 0.059344 0.068145 0.085643
spring index[2247], 0.074804 0.046660 0.046660 0.083587 0.082302 0.071290
spring index[2248], 0.065512 0.051281 0.070558 0.059061 0.088361 0.095796
spring index[2249], 0.025045 0.050590 0.062687 0.065289 0.055295 0.072627
spring index[2250], 0.062615 0.086173 0.087329 0.091691 0.065700 0.065524
spring index[2251], 0.080477 0.056997 0.075255 0.062421 0.090305 0.075825
spring index[2252], 0.024885 0.048185 0.047641 0.050753 0.046378 0.066086
spring index[2253], 0.026688 0.042553 0.055472 0.056486 0.056486 0.056486
spring index[2254], 0.067834 0.107865 0.107428 0.102276 0.128910 0.064684
spring index[2255], 0.051023 0.044647 0.056378 0.055081 0.074777 0.080135
spring index[2256], 0.105110 0.055280 0.097349 0.103302 0.065471 0.078562
spring index[2257], 0.025045 0.046084 0.045956 0.057647 0.047783 0.067950
spring index[2258], 0.075491 0.089565 0.073261 0.107210 0.101100 0.080971
spring index[2259], 0.073870 0.073520 0.073520 0.055768 0.063330 0.091495
spring index[2260], 0.052037 0.091187 0.092419 0.126396 0.131276 0.113288
spring index[2261], 0.065929 0.047009 0.026688 0.068382 0.093415 0.078107
spring index[2262], 0.087646 0.096269 0.045154 0.075836 0.074439 0.069970
spring index[2263], 0.050685 0.062610 0.087318 0.041680 0.046269 0.069680
spring index[2264], 0.091577 0.095412 0.082564 0.075515 0.088038 0.053587
spring index[2265], 0.043596 0.094896 0.102840 0.082278 0.101892 0.076768
spring index[2266], 0.114310 0.102727 0.049371 0.049371 0.109271 0.069917
spring index[2267], 0.029174 0.062366 0.077431 0.048283 0.061589 0.096892
spring index[2268], 0.084925 0.080893 0.074735 0.099577 0.068395 0.068395
spring index[2269], 0.065756 0.075782 0.058713 0.090753 0.064990 0.069232
spring index[2270], 0.056191 0.056039 0.068527 0.081571 0.107310 0.103888
spring index[2271], 0.059153 0.047985 0.046302 0.089472 0.074932 0.092151
spring index[2272], 0.048466 0.065725 0.048990 0.069087 0.084857 0.063477
spring index[2273], 0.026688 0.089260 0.088173 0.073870 0.063500 0.063500
spring index[2274], 0.062660 0.091597 0.071887 0.075539 0.078101 0.066601
spring index[2275], 0.092286 0.057569 0.083437 0.075329 0.084711 0.081491
spring index[2276], 0.038698 0.051452 0.051153 0.066014 0.048030 0.072364
spring index[2277], 0.063382 0.070491 0.070491 0.066545 0.073796 0.088563
spring index[2278], 0.060053 0.098581 0.083136 0.093092 0.078360 0.069091
spring index[2279], 0.079872 0.056702 0.089947 0.092630 0.092920 0.097397
spring index[2280], 0.059039 0.086837 0.116096 0.104292 0.096892 0.048283
spring index[2281], 0.044587 0.078303 0.091096 0.067595 0.086229 0.062749
spring index[2282], 0.044587 0.066883 0.080461 0.077032 0.055508 0.043534
spring index[2283], 0.044146 0.093455 0.092838 0.084319 0.064990 0.064990
spring index[2284], 0.056189 0.083978 0.072937 0.084228 0.098845 0.079115
spring index[2285], 0.048888 0.062240 0.046643 0.097086 0.114953 0.097086
spring index[2286], 0.026688 0.066358 0.066358 0.066858 0.055185 0.055185
spring index[2287], 0.071232 0.067432 0.071707 0.053940 0.079568 0.054346
spring index[2288], 0.068635 0.072213 0.107202 0.096896 0.072790 0.061796
spring index[2289], 0.095412 0.082251 0.071887 0.065920 0.065920 0.102462
spring index[2290], 0.069554 0.084840 0.057665 0.103635 0.103635 0.103635
spring index[2291], 0.054535 0.104571 0.096579 0.097007 0.080016 0.076727
spring index[2292], 0.098581 0.070768 0.066948 0.069091 0.078360 0.073198
spring index[2293], 0.092643 0.065476 0.065476 0.073918 0.078644 0.085000
spring index[2294], 0.026688 0.068790 0.078135 0.054838 0.054838 0.073165
spring index[2295], 0.060208 0.060066 0.047083 0.089437 0.061395 0.067602
spring index[2296], 0.049210 0.060215 0.070921 0.072277 0.066948 0.097896
spring index[2297], 0.068343 0.081005 0.054717 0.065944 0.061618 0.054075
spring index[2298], 0.081748 0.072398 0.089010 0.091839 0.116190 0.098718
spring index[2299], 0.038698 0.061812 0.047083 0.048541 0.062756 0.067602
spring index[2300], 0.049461 0.091260 0.083122 0.092477 0.074615 0.099659
spring index[2301], 0.095187 0.067084 0.060208 0.105403 0.042873 0.077484
spring index[2302], 0.038698 0.095187 0.095187 0.061303 0.042873 0.105403
spring index[2303], 0.024885 0.063054 0.062515 0.053389 0.041872 0.077421
spring index[2304], 0.056442 0.060862 0.086496 0.043733 0.045064 0.073654
spring index[2305], 0.087118 0.073248 0.075344 0.081693 0.064354 0.090113
spring index[2306], 0.054150 0.081304 0.044674 0.084727 0.084002 0.080616
spring index[2307], 0.105986 0.070291 0.083049 0.075252 0.066125 0.089842
spring index[2308], 0.055211 0.097490 0.097490 0.094272 0.076491 0.068853
spring index[2309], 0.102124 0.070344 0.090326 0.088698 0.107534 0.072601
spring index[2310], 0.050587 0.110079 0.102136 0.065593 0.092470 0.086223
spring index[2311], 0.076761 0.048030 0.072364 0.094941 0.124197 0.128864
spring index[2312], 0.044242 0.065222 0.054298 0.096778 0.110924 0.103524
spring index[2313], 0.044808 0.073034 0.071922 0.069397 0.088751 0.064425
spring index[2314], 0.070859 0.091729 0.082258 0.097584 0.061499 0.061499
spring index[2315], 0.064650 0.045730 0.075782 0.044146 0.046863 0.068407
spring index[2316], 0.059403 0.057842 0.053834 0.043534 0.072028 0.071078
spring index[2317], 0.096372 0.063220 0.098006 0.081187 0.104264 0.081187
spring index[2318], 0.088395 0.092406 0.069415 0.101066 0.083090 0.104256
spring index[2319], 0.044673 0.084477 0.064623 0.087502 0.064859 0.086020
spring index[2320], 0.114512 0.042873 0.105403 0.107817 0.093533 0.083147
spring index[2321], 0.062981 0.071389 0.065706 0.099929 0.082995 0.072625
spring index[2322], 0.103385 0.048766 0.090482 0.082450 0.049692 0.071074
spring index[2323], 0.024885 0.054644 0.050241 0.048421 0.062178 0.070594
spring index[2324], 0.025045 0.064844 0.065081 0.052575 0.045051 0.079280
spring index[2325], 0.036830 0.043678 0.053352 0.066905 0.054347 0.069907
spring index[2326], 0.079881 0.071493 0.106700 0.075890 0.097206 0.068461
spring index[2327], 0.091023 0.082047 0.113641 0.122805 0.064758 0.064758
spring index[2328], 0.051281 0.077791 0.062533 0.072778 0.095796 0.059964
spring index[2329], 0.074238 0.063500 0.071863 0.068161 0.093899 0.075373
spring index[2330], 0.050869 0.072685 0.053243 0.051928 0.041529 0.077810
spring index[2331], 0.117031 0.076768 0.117577 0.090567 0.070228 0.070228
spring index[2332], 0.026688 0.061810 0.069893 0.058547 0.069659 0.075052
spring index[2333], 0.058072 0.096540 0.096540 0.097598 0.075539 0.065010
spring index[2334], 0.060228 0.068979 0.053769 0.104315 0.106043 0.104315
spring index[2335], 0.076077 0.082258 0.088564 0.103398 0.093752 0.066162
spring index[2336], 0.029174 0.075648 0.079701 0.103881 0.094685 0.069010
spring index[2337], 0.057343 0.103952 0.104179 0.096235 0.063477 0.063477
spring index[2338], 0.061688 0.102136 0.107855 0.113288 0.098442 0.079450
spring index[2339], 0.039738 0.082613 0.061811 0.083088 0.068821 0.072492
spring index[2340], 0.054177 0.050324 0.050324 0.094127 0.085179 0.066572
spring index[2341], 0.053614 0.066463 0.095504 0.078558 0.103587 0.093287
spring index[2342], 0.036081 0.063395 0.051049 0.052925 0.049201 0.074020
spring index[2343], 0.103404 0.070708 0.052221 0.088338 0.065921 0.084364
spring index[2344], 0.047009 0.043711 0.065340 0.070723 0.083800 0.067845
spring index[2345], 0.042145 0.106078 0.095272 0.078101 0.102130 0.065010
spring index[2346], 0.086924 0.069720 0.084637 0.079881 0.098475 0.097667
spring index[2347], 0.090925 0.067331 0.067331 0.053435 0.088110 0.053406
spring index[2348], 0.063970 0.092206 0.085179 0.091795 0.060884 0.071738
spring index[2349], 0.060939 0.089174 0.073034 0.090198 0.060786 0.060786
spring index[2350], 0.062630 0.067902 0.062733 0.051252 0.089007 0.058111
spring index[2351], 0.080477 0.081469 0.107483 0.074726 0.108448 0.071331
spring index[2352], 0.057899 0.102124 0.072062 0.095606 0.090326 0.070344
spring index[2353], 0.066462 0.075188 0.057558 0.093468 0.096104 0.079881
spring index[2354], 0.087646 0.045559 0.088093 0.074439 0.075836 0.096981
spring index[2355], 0.058200 0.085250 0.080938 0.054227 0.066069 0.062194
spring index[2356], 0.102892 0.106087 0.086333 0.109050 0.091902 0.071573
spring index[2357], 0.096508 0.112558 0.091115 0.070991 0.110299 0.098778
spring index[2358], 0.060053 0.047771 0.047771 0.074669 0.078360 0.069091
spring index[2359], 0.065225 0.060176 0.050739 0.087014 0.064750 0.090849
spring index[2360], 0.061284 0.071589 0.089312 0.092052 0.088729 0.064325
spring index[2361], 0.089166 0.076341 0.092758 0.077282 0.055280 0.055280
spring index[2362], 0.043161 0.102059 0.098909 0.071542 0.097521 0.065916
spring index[2363], 0.085682 0.068395 0.105003 0.083564 0.079322 0.083012
spring index[2364], 0.026688 0.063845 0.069199 0.055608 0.048785 0.051521
spring index[2365], 0.060208 0.077484 0.053974 0.061395 0.089437 0.071101
spring index[2366], 0.042930 0.059319 0.066747 0.098554 0.101601 0.098554
spring index[2367], 0.050241 0.090625 0.087616 0.071001 0.088418 0.071001
spring index[2368], 0.112657 0.073434 0.071881 0.084654 0.090462 0.068468
spring index[2369], 0.102537 0.123089 0.074647 0.102936 0.093533 0.064646
spring index[2370], 0.078024 0.070766 0.067477 0.069584 0.084692 0.068175
spring index[2371], 0.042235 0.101375 0.093156 0.098241 0.071493 0.082894
spring index[2372], 0.081744 0.090428 0.076997 0.054717 0.054717 0.083224
spring index[2373], 0.058077 0.059100 0.042872 0.083277 0.083277 0.085184
spring index[2374], 0.081860 0.082273 0.072934 0.083323 0.089332 0.064425
spring index[2375], 0.026688 0.065401 0.053411 0.053579 0.053579 0.053579
spring index[2376], 0.036081 0.054997 0.044832 0.059742 0.050262 0.072942
spring index[2377], 0.059444 0.069518 0.078581 0.110783 0.126577 0.096864
spring index[2378], 0.025045 0.072191 0.059156 0.050794 0.050038 0.081779
spring index[2379], 0.091631 0.073739 0.090565 0.064966 0.090995 0.071197
spring index[2380], 0.088832 0.086394 0.049756 0.098044 0.083598 0.089146
spring index[2381], 0.028457 0.037743 0.036490 0.079543 0.066634 0.066634
spring index[2382], 0.076991 0.108939 0.099548 0.108094 0.105131 0.076727
spring index[2383], 0.055592 0.101348 0.100210 0.088466 0.077760 0.066463
spring index[2384], 0.077311 0.063220 0.043634 0.104211 0.082993 0.097851
spring index[2385], 0.076224 0.085014 0.069523 0.065397 0.053406 0.082338
spring index[2386], 0.068434 0.100705 0.081187 0.074251 0.040250 0.091412
spring index[2387], 0.026688 0.065136 0.079872 0.051433 0.062269 0.079703
spring index[2388], 0.103210 0.066955 0.064382 0.065784 0.094580 0.074049
spring index[2389], 0.063884 0.055890 0.067722 0.043262 0.083706 0.075864
spring index[2390], 0.042279 0.089534 0.106974 0.074309 0.070338 0.070338
spring index[2391], 0.103765 0.098828 0.073587 0.065040 0.065040 0.100008
spring index[2392], 0.043502 0.063275 0.082887 0.102227 0.123653 0.119685
spring index[2393], 0.080192 0.089701 0.077913 0.089824 0.072698 0.066515
spring index[2394], 0.068620 0.092748 0.072575 0.064543 0.099637 0.094940
spring index[2395], 0.066857 0.093884 0.067446 0.053824 0.093221 0.043916
spring index[2396], 0.063103 0.051276 0.062375 0.045164 0.079961 0.069061
spring index[2397], 0.071956 0.104179 0.103952 0.096043 0.101001 0.070248
spring index[2398], 0.024885 0.056953 0.047048 0.056567 0.051744 0.076106
spring index[2399], 0.077559 0.092834 0.051433 0.074647 0.074647 0.090380
spring index[2400], 0.050662 0.045154 0.081845 0.069524 0.068799 0.069970
spring index[2401], 0.045037 0.087516 0.093364 0.083862 0.066628 0.081240
spring index[2402], 0.088232 0.082564 0.092492 0.068853 0.081636 0.068853
spring index[2403], 0.089079 0.110295 0.065905 0.065579 0.080394 0.080210
spring index[2404], 0.026688 0.047767 0.052737 0.076224 0.067331 0.067934
spring index[2405], 0.055592 0.063253 0.050663 0.100210 0.101348 0.103042
spring index[2406], 0.063477 0.103358 0.117647 0.069326 0.061283 0.104495
spring index[2407], 0.092137 0.065923 0.085318 0.099453 0.061251 0.086955
spring index[2408], 0.063970 0.054298 0.061065 0.060884 0.091795 0.087100
spring index[2409], 0.036081 0.044832 0.059990 0.064437 0.063564 0.078623
spring index[2410], 0.089034 0.073648 0.043768 0.098337 0.119749 0.102864
spring index[2411], 0.051802 0.056281 0.077647 0.087664 0.071581 0.070292
spring index[2412], 0.093258 0.065502 0.087238 0.095709 0.080940 0.064675
spring index[2413], 0.063500 0.074653 0.100282 0.075373 0.068161 0.071627
spring index[2414], 0.077864 0.095504 0.089644 0.065590 0.078558 0.093287
spring index[2415], 0.070878 0.068917 0.081607 0.054257 0.069436 0.103980
spring index[2416], 0.065796 0.092419 0.064831 0.056238 0.086396 0.046615
spring index[2417], 0.046200 0.104571 0.096235 0.105425 0.099566 0.061796
spring index[2418], 0.062266 0.071992 0.099407 0.062059 0.063569 0.085494
spring index[2419], 0.072937 0.042723 0.072213 0.062459 0.042145 0.062304
spring index[2420], 0.079975 0.101660 0.091639 0.111590 0.068757 0.068757
spring index[2421], 0.074076 0.068331 0.068331 0.062937 0.092609 0.081280
spring index[2422], 0.053291 0.074554 0.054717 0.076997 0.098505 0.083224
spring index[2423], 0.064870 0.095000 0.066044 0.061303 0.102367 0.042873
spring index[2424], 0.103994 0.146241 0.117963 0.089490 0.142766 0.066736
spring index[2425], 0.098616 0.096673 0.112126 0.105425 0.102390 0.061796
spring index[2426], 0.049413 0.095271 0.078230 0.060866 0.075036 0.057945
spring index[2427], 0.105874 0.099238 0.067934 0.065779 0.076899 0.070476
spring index[2428], 0.046124 0.092226 0.073261 0.088208 0.070864 0.080971
spring index[2429], 0.083976 0.092087 0.074238 0.067729 0.067995 0.084772
spring index[2430], 0.095106 0.064453 0.087747 0.074173 0.067465 0.067465
spring index[2431], 0.042982 0.042371 0.041444 0.072489 0.078981 0.088458
spring index[2432], 0.064653 0.084281 0.076991 0.108094 0.076790 0.105131
spring index[2433], 0.029443 0.055081 0.041834 0.056115 0.044121 0.073461
spring index[2434], 0.074838 0.083689 0.070082 0.054156 0.061090 0.054156
spring index[2435], 0.111292 0.084327 0.066406 0.105307 0.061546 0.092154
spring index[2436], 0.071956 0.055901 0.076281 0.101001 0.096043 0.070248
spring index[2437], 0.049412 0.111310 0.100951 0.084923 0.078403 0.064966
spring index[2438], 0.084683 0.069602 0.117244 0.083767 0.076860 0.090508
spring index[2439], 0.113730 0.083101 0.092406 0.078103 0.099797 0.120533
spring index[2440], 0.070595 0.055242 0.076915 0.080628 0.061316 0.082259
spring index[2441], 0.085293 0.088344 0.084696 0.060967 0.060967 0.099479
spring index[2442], 0.117631 0.103852 0.082608 0.095369 0.080649 0.110612
spring index[2443], 0.068993 0.097969 0.087438 0.093488 0.064354 0.079701
spring index[2444], 0.071311 0.088489 0.042820 0.068461 0.079392 0.069387
spring index[2445], 0.097728 0.076077 0.076077 0.118903 0.089190 0.121057
spring index[2446], 0.047194 0.039738 0.037743 0.082184 0.081238 0.097176
spring index[2447], 0.064988 0.093256 0.054717 0.089645 0.082897 0.083768
spring index[2448], 0.102284 0.071589 0.089312 0.073145 0.070870 0.089198
spring index[2449], 0.042982 0.096537 0.099760 0.078981 0.095400 0.099464
spring index[2450], 0.063381 0.079558 0.066560 0.092387 0.070661 0.066565
spring index[2451], 0.039738 0.060426 0.067887 0.061811 0.082613 0.067421
spring index[2452], 0.103593 0.069258 0.081713 0.076491 0.081636 0.099195
spring index[2453], 0.081860 0.080486 0.072483 0.072595 0.062193 0.082705
spring index[2454], 0.059545 0.081651 0.048888 0.045395 0.044507 0.063575
spring index[2455], 0.051521 0.087177 0.086685 0.096724 0.073155 0.083183
